areaType,areaName,areaCode,date,newDailyNsoDeathsByDeathDate,cumDailyNsoDeathsByDeathDate
region,North West,E12000002,2021-09-04,15,21870
region,North West,E12000002,2021-09-03,17,21855
region,North West,E12000002,2021-09-02,14,21838
region,North West,E12000002,2021-09-01,15,21824
region,North West,E12000002,2021-08-31,15,21809
region,North West,E12000002,2021-08-30,12,21794
region,North West,E12000002,2021-08-29,15,21782
region,North West,E12000002,2021-08-28,16,21767
region,North West,E12000002,2021-08-27,16,21751
region,North West,E12000002,2021-08-26,17,21735
region,North West,E12000002,2021-08-25,11,21718
region,North West,E12000002,2021-08-24,24,21707
region,North West,E12000002,2021-08-23,16,21683
region,North West,E12000002,2021-08-22,10,21667
region,North West,E12000002,2021-08-21,17,21657
region,North West,E12000002,2021-08-20,18,21640
region,North West,E12000002,2021-08-19,13,21622
region,North West,E12000002,2021-08-18,9,21609
region,North West,E12000002,2021-08-17,11,21600
region,North West,E12000002,2021-08-16,14,21589
region,North West,E12000002,2021-08-15,10,21575
region,North West,E12000002,2021-08-14,15,21565
region,North West,E12000002,2021-08-13,11,21550
region,North West,E12000002,2021-08-12,14,21539
region,North West,E12000002,2021-08-11,19,21525
region,North West,E12000002,2021-08-10,16,21506
region,North West,E12000002,2021-08-09,19,21490
region,North West,E12000002,2021-08-08,13,21471
region,North West,E12000002,2021-08-07,17,21458
region,North West,E12000002,2021-08-06,12,21441
region,North West,E12000002,2021-08-05,16,21429
region,North West,E12000002,2021-08-04,16,21413
region,North West,E12000002,2021-08-03,10,21397
region,North West,E12000002,2021-08-02,18,21387
region,North West,E12000002,2021-08-01,15,21369
region,North West,E12000002,2021-07-31,10,21354
region,North West,E12000002,2021-07-30,21,21344
region,North West,E12000002,2021-07-29,21,21323
region,North West,E12000002,2021-07-28,12,21302
region,North West,E12000002,2021-07-27,16,21290
region,North West,E12000002,2021-07-26,20,21274
region,North West,E12000002,2021-07-25,12,21254
region,North West,E12000002,2021-07-24,7,21242
region,North West,E12000002,2021-07-23,14,21235
region,North West,E12000002,2021-07-22,29,21221
region,North West,E12000002,2021-07-21,11,21192
region,North West,E12000002,2021-07-20,13,21181
region,North West,E12000002,2021-07-19,17,21168
region,North West,E12000002,2021-07-18,16,21151
region,North West,E12000002,2021-07-17,10,21135
region,North West,E12000002,2021-07-16,18,21125
region,North West,E12000002,2021-07-15,15,21107
region,North West,E12000002,2021-07-14,11,21092
region,North West,E12000002,2021-07-13,18,21081
region,North West,E12000002,2021-07-12,9,21063
region,North West,E12000002,2021-07-11,13,21054
region,North West,E12000002,2021-07-10,11,21041
region,North West,E12000002,2021-07-09,14,21030
region,North West,E12000002,2021-07-08,12,21016
region,North West,E12000002,2021-07-07,8,21004
region,North West,E12000002,2021-07-06,5,20996
region,North West,E12000002,2021-07-05,6,20991
region,North West,E12000002,2021-07-04,13,20985
region,North West,E12000002,2021-07-03,6,20972
region,North West,E12000002,2021-07-02,14,20966
region,North West,E12000002,2021-07-01,6,20952
region,North West,E12000002,2021-06-30,8,20946
region,North West,E12000002,2021-06-29,8,20938
region,North West,E12000002,2021-06-28,7,20930
region,North West,E12000002,2021-06-27,6,20923
region,North West,E12000002,2021-06-26,4,20917
region,North West,E12000002,2021-06-25,6,20913
region,North West,E12000002,2021-06-24,10,20907
region,North West,E12000002,2021-06-23,4,20897
region,North West,E12000002,2021-06-22,5,20893
region,North West,E12000002,2021-06-21,12,20888
region,North West,E12000002,2021-06-20,12,20876
region,North West,E12000002,2021-06-19,7,20864
region,North West,E12000002,2021-06-18,6,20857
region,North West,E12000002,2021-06-17,1,20851
region,North West,E12000002,2021-06-16,4,20850
region,North West,E12000002,2021-06-15,6,20846
region,North West,E12000002,2021-06-14,5,20840
region,North West,E12000002,2021-06-13,0,20835
region,North West,E12000002,2021-06-12,2,20835
region,North West,E12000002,2021-06-11,3,20833
region,North West,E12000002,2021-06-10,3,20830
region,North West,E12000002,2021-06-09,2,20827
